10.3,19.04761905,9.090909091
7.5,3.96039604,8.333333333
1.2,8.219178082,4.807692308
0.2,2.02020202,0.746268657
0.3,0,0
0,1.098901099,1.351351351
0,1.694915254,1.785714286
0,1.785714286,0
0,2.666666667,0.952380952
0.8,1.818181818,0.806451613
0.1,2.608695652,5.376344086
6.3,4.8,1.298701299
8.8,7.643312102,1.639344262
13.6,6.034482759,1.869158879
1.3,7.407407407,0
